Number of records: 236 , File size: 28376
2519859530, Ancient Athens, 40.9102208, 23.8825874
2519859532, Ancient Corinth, 40.9111255, 23.8782012
2519859536, Ancient Epidaurus, 40.9106359, 23.8808983
3896953673, Thermaikos, 40.9244275, 23.9649164
3896953674, Kalochori, 40.9246086, 23.9674345
3896953677, Perea, 40.9260625, 23.9582565
4092307244, Ano Poli, 40.9193656, 23.9659168
4092307245, Nea Paralia, 40.9225451, 23.9667827
4092307246, TIF - HELEXPO, 40.9229552, 23.9670076
4092307247, Eleftherias Square, 40.9237844, 23.9672815
4092307248, Aristotelous Square, 40.9240362, 23.9673381
4092307249, Egnatia Street, 40.9240573, 23.9672536
4092307250, Ladadika, 40.9235458, 23.9670876
4092307252, Roman Forum (Ancient Agora), 40.9234833, 23.9671902
4092307253, White Tower of Thessaloniki, 40.9232576, 23.9675387
4092307291, Ladadika, 40.9287000, 23.9709152
4092307304, Rotunda of Galerius, 40.9270564, 23.9684089
4092307305, Church of Saint Demetrius, 40.9259807, 23.9678136
4092307306, Arch of Galerius, 40.9238580, 23.9672055
4092307307, Church of Panagia Chalkeon, 40.9237297, 23.9670855
4092307308, Church of Saint Nicholas Orphanos, 40.9236743, 23.9668834
4092307312, Church of Hosios David, 40.9232974, 23.9671333
4092307313, Church of Acheiropoietos, 40.9232960, 23.9672477
4092307314, Vlatadon Monastery, 40.9233321, 23.9673347
4092307315, Byzantine Walls, 40.9233379, 23.9674013
4105542989, Rotunda of Galerius, 40.9231900, 23.9670988
4173202593, Aristotelous Square, 40.9246486, 23.9745044
4173202594, Statue of Alexander the Great, 40.9250926, 23.9694951
4173202600, Saint Gregory Palamas, 40.9260043, 23.9691989
4173202604, Church of Saint Sophia, 40.9237438, 23.9704546
4173202608, OTE Tower, 40.9239314, 23.9664587
4173202609, Arch of Galerius, 40.9253623, 23.9692080
4173202610, Church of Acheiropoietos, 40.9249671, 23.9675391
4173202611, Upper City (Ano Poli), 40.9266506, 23.9724579
4173202612, Trigonion Tower, 40.9265553, 23.9723305
4173202616, Statue of Alexander the Great, 40.9252893, 23.9693072
4173202624, Arch of Galerius, 40.9263192, 23.9679182
4173202628, Church of Saint Nicholas Orphanos 1, 40.9236899, 23.9671470
4173202632, Church of Saint Nicholas Orphanos 2, 40.9237756, 23.9671591
4173202634, Byzantine Bath (Yahudi Hammam), 40.9231256, 23.9716470
4173202637, Church of Saint Gregory Palamas, 40.9255071, 23.9688306
4173202638, White Tower of Thessaloniki, 40.9266736, 23.9681051
4173202641, Tomb of Galerius, 40.9228495, 23.9717871
4173202642, Church of Saint Gregory Palamas 1, 40.9255547, 23.9684868
4173202644, Church of Saint Gregory Palamas 2, 40.9256079, 23.9681042
4173202645, Thessaloniki Concert Hall, 40.9278111, 23.9716834
4173202646, Statue of Eleftherios Venizelos, 40.9246484, 23.9697217
4173202649, Church of Saint Sophia 1, 40.9254451, 23.9690547
4173202652, Church of Saint Nicholas Orphanos, 40.9262071, 23.9691693
4173202659, Roman Forum (Ancient Agora), 40.9229229, 23.9725543
4173202661, Church of Saint Sophia 2, 40.9254184, 23.9695221
4173202665, Arch of Galerius, 40.9260698, 23.9691480
4173202673, White Tower of Thessaloniki, 40.9210609, 23.9728149
4173202674, Church of Saint Gregory Palamas 2, 40.9237693, 23.9720723
4173202679, Church of Saint Nicholas Orphanos3, 40.9254610, 23.9729501
4173202680, Nea Paralia, 40.9229857, 23.9668815
4173202682, Statue of Alexander the Great, 40.9251246, 23.9697944
4333823349, Vlatadon Monastery, 40.9197589, 23.9740027
4458417214, Ancient Theatre of Epidaurus, 40.9104030, 23.8836442
4458417232, Ancient Theatre of Corinth, 40.9110800, 23.8846420
4458417238, Ancient Theatre of Dodona, 40.9111895, 23.8850389
4458417247, Ancient Theatre of Dionysus, 40.9113435, 23.8895933
4458417249, Ancient Theatre of Larissa, 40.9113719, 23.8865195
4458417251, Ancient Theatre of Oropos, 40.9113800, 23.8911115
4458417253, Ancient Theatre of Sikyon, 40.9114814, 23.8914494
4458417257, Ancient Theatre of Thessaloniki, 40.9116395, 23.8916318
4458417259, Ancient Theatre of Eretria, 40.9116598, 23.8875656
4458417260, Ancient Theatre of Gortyn, 40.9116638, 23.8878660
4458417264, Ancient Theatre of Samos, 40.9117043, 23.8918732
4458417267, Ancient Theatre of Sparta, 40.9117530, 23.8922648
4458417291, Ancient Theatre of Kassope, 40.9120287, 23.8927959
4458417310, Ancient Theatre of Maroneia, 40.9124219, 23.8929997
4458417330, Ancient Theatre of Oeniadae, 40.9128759, 23.9192049
4458417331, Ancient Theatre of Philippopolis, 40.9129165, 23.9196877
4458417332, Ancient Theatre of Aptera, 40.9129449, 23.8938044
4458417336, Ancient Theatre of Aegira, 40.9132165, 23.9120381
4458417337, Ancient Theatre of Knidos, 40.9132854, 23.8947539
4458417338, Ancient Theatre of Amvrakia, 40.9133178, 23.9214312
4458417340, Ancient Theatre of Thoricus, 40.9134557, 23.8963525
4458417344, Ancient Theatre of Corinth, 40.9137475, 23.9035355
4458417345, Ancient Theatre of Eretria, 40.9137962, 23.9030902
4458417347, Ancient Theatre of Dodona 2, 40.9138773, 23.8974522
4458417348, Ancient Theatre of Epidaurus3, 40.9139624, 23.8989703
4458417349, Ancient Theatre of Oropos, 40.9140070, 23.8980316
4458417350, Ancient Theatre of Maroneia 1, 40.9140921, 23.9021461
4458417351, Ancient Theatre of Sikyon 2, 40.9141286, 23.9017062
4458417352, Ancient Theatre of Larissa 2, 40.9141732, 23.9246713
4458417356, Ancient Theatre of Samos, 40.9150366, 23.9283030
4458417357, Ancient Theatre of Gortyn, 40.9151542, 23.9289896
4458417359, Ancient Theatre of Thessaloniki, 40.9152637, 23.9305077
4458417364, Ancient Theatre of Apollonia, 40.9154055, 23.9327876
4458417365, Ancient Theatre of Delos, 40.9154947, 23.9344989
4458417366, Ancient Theatre of Dionysus, 40.9156204, 23.9350031
4458417367, Ancient Theatre of Hierapytna, 40.9157136, 23.9378946
4458417368, Ancient Theatre of Sikyon, 40.9157177, 23.9377229
4458417369, Ancient Theatre of Lindos 2, 40.9157906, 23.9382754
4458417372, Ancient Theatre of Lindos 1, 40.9158109, 23.9388816
4458417373, Ancient Theatre of Messene, 40.9158717, 23.9356683
4458417375, Ancient Theatre of Patara, 40.9159001, 23.9374118
4458417377, Ancient Theatre of Thorikos, 40.9159569, 23.9392571
4458417378, Ancient Theatre of Stagira 1, 40.9160582, 23.9361618
4458417379, Ancient Theatre of Stagira 2, 40.9160825, 23.9365052
4458417380, Ancient Theatre of Stratoni, 40.9160947, 23.9395361
4458417381, Ancient Theatre of Stratos, 40.9160987, 23.9396353
4458417382, Ancient Theatre of Thassos, 40.9161352, 23.9399652
4458417384, Ancient Theatre of Taormina 1, 40.9163014, 23.9412849
4458417385, Ancient Theatre of Taormina 2, 40.9163055, 23.9403622
4458417386, Ancient Theatre of Tanagra 1, 40.9163663, 23.9406626
4458417387, Ancient Theatre of Tanagra 2, 40.9163663, 23.9415263
4458417389, Ancient Theatre of Veria, 40.9164960, 23.9418964
4458417390, Ancient Theatre of Xanthos, 40.9165609, 23.9431249
4458417392, Ancient Theatre of Priene, 40.9167149, 23.9438598
4458417393, Ancient Theatre of Sidon, 40.9168446, 23.9440422
4458417395, Ancient Theatre of Argos, 40.9171243, 23.9441709
4458417397, Ancient Theatre of Chalkis, 40.9172581, 23.9444391
4458417398, Ancient Theatre of Corinth7, 40.9173554, 23.9449219
4458417399, Ancient Theatre of Megalopolis, 40.9177243, 23.9454477
4458417400, Ancient Theatre of Mytilene, 40.9177486, 23.9460163
4458417403, Ancient Theatre of Delos 2, 40.9178175, 23.9496855
4458417404, Ancient Theatre of Delos 3, 40.9178459, 23.9503668
4458417405, Ancient Theatre of Dodona, 40.9179310, 23.9484785
4458417406, Ancient Theatre of Epidaurus 3, 40.9179675, 23.9508013
4458417408, Ancient Theatre of Gortyn, 40.9179918, 23.9470892
4458417414, Ancient Theatre of Corinth, 40.9183972, 23.9513753
4458417417, Ancient Theatre of Dodona 4, 40.9185431, 23.9528881
4458417418, Ancient Theatre of Eretria, 40.9185593, 23.9519010
4458417419, Ancient Theatre of Eressos, 40.9185796, 23.9523838
4458417420, Ancient Theatre of Larissa5, 40.9186120, 23.9532958
4458417423, Ancient Theatre of Thera1, 40.9188633, 23.9550178
4458417424, Ancient Theatre of Thera2, 40.9188714, 23.9543043
4458417425, Ancient Theatre of Thrace3, 40.9189201, 23.9545618
4458417426, Ancient Theatre of Megara4, 40.9190295, 23.9553665
4458417430, Ancient Theatre of Knossos5, 40.9194434, 23.9560399
4458417434, Ancient Theatre of Priene1, 40.9197542, 23.9565314
4458417435, Ancient Theatre of Priene2, 40.9197571, 23.9568136
4458417436, Ancient Theatre of Priene3, 40.9197946, 23.9573151
4458417437, Ancient Theatre of Halicarnassus, 40.9198909, 23.9574827
4458417444, Ancient Theatre of Lindos1, 40.9204208, 23.9610666
4458417445, Ancient Theatre of Lindos2, 40.9204509, 23.9604724
4458417447, Ancient Theatre of Sikyon, 40.9205221, 23.9617536
4458417448, Ancient Theatre of Oeniadae1, 40.9205271, 23.9584875
4458417449, Ancient Theatre of Oeniadae2, 40.9205335, 23.9599639
4458417450, Ancient Theatre of Oeniadae3, 40.9205311, 23.9587483
4458417451, Ancient Theatre of Oeniadae4, 40.9205426, 23.9578775
4458417452, Ancient Theatre of Ambracia, 40.9206001, 23.9580149
4458417453, Ancient Theatre of Pella1, 40.9206825, 23.9590487
4458417454, Ancient Theatre of Pella2, 40.9206511, 23.9596678
4458417455, Ancient Theatre of Priene1, 40.9206894, 23.9622222
4458417456, Ancient Theatre of Priene2, 40.9207395, 23.9595037
4458417457, Ancient Theatre of Sabratha1, 40.9207742, 23.9592251
4458417458, Ancient Theatre of Sabratha2, 40.9207901, 23.9631168
4458417462, Ancient Theatre of Tegea, 40.9208747, 23.9632882
4458417477, Ancient Theatre of Sparta, 40.9211219, 23.9624582
4458417484, Ancient Theatre of Aegina, 40.9214439, 23.9658658
4458417490, Ancient Theatre of Sikyon 1, 40.9215343, 23.9644787
4458417493, Ancient Theatre of Sikyon 2, 40.9215954, 23.9649421
4458417494, Ancient Theatre of Sikyon 3, 40.9216042, 23.9656653
4458417495, Ancient Theatre of Sikyon 4, 40.9216822, 23.9654055
4458417498, Ancient Theatre of Larissa 5, 40.9217332, 23.9643036
4458417512, Ancient Theatre of Argos, 40.9224115, 23.9626895
4458417522, Ancient Theatre of Megara1, 40.9229809, 23.9616220
4458417525, Ancient Theatre of Megara2, 40.9230643, 23.9613571
4458417527, Ancient Theatre of Dodona1, 40.9231539, 23.9596822
4458417529, Ancient Theatre of Dodona2, 40.9231451, 23.9605340
4458417530, Ancient Theatre of Argos, 40.9233355, 23.9588637
4458417532, Ancient Theatre of Sikyon 2, 40.9234920, 23.9577761
4458417533, Ancient Theatre of Sikyon 3, 40.9234726, 23.9583456
4458417534, Ancient Theatre of Sikyon 4, 40.9235025, 23.9580835
4458417537, Ancient Theatre of Delos 5, 40.9237821, 23.9558144
4458417539, Ancient Theatre of Delos 3, 40.9238997, 23.9554496
4458417540, Ancient Theatre of Priene 5, 40.9239199, 23.9514638
4458417541, Ancient Theatre of Priene 6, 40.9239361, 23.9512332
4458417543, Ancient Theatre of Argos 1, 40.9239705, 23.9464367
4458417544, Ancient Theatre of Argos 2, 40.9239726, 23.9516462
4458417545, Ancient Theatre of Argos 3, 40.9239767, 23.9469202
4458417548, Ancient Theatre of Corinth 4, 40.9240699, 23.9499618
1377241302, pboscherini 2, 41.8914112, 12.4801374
1377241303, Emistrac 1,   41.8914220,   12.4789482
1377241304, Emistrac 2,   41.8914314,   12.4789491
1377241305, Emistrac 3,   41.8914414,   12.4802151
1377241306, Emistrac 4,   41.8914075,   12.4784380
1377241307, Emistrac 5,   41.8914511,   12.4788277
1377241308, Emistrac 6,   41.8914528,   12.4798319
1377241309, Emistrac 7,  41.8914645,   12.4788295
1377241310, Emistrac 8,   41.8914651,   12.4789554
1377241311, marek kleciak  41.8914801,   12.4801569
1377241312, Emistrac  10,  41.8914806,   12.4787426
1377241314, Emistrac  11,  41.8914987,   12.4801943
1377241315, Emistrac  12,  41.8915002,   12.4787136
1377241316, Emistrac  13,  41.8915003,   12.4796669
1377241317, Emistrac  14,  41.8915127,   12.4798545
1377241318, Emistrac  15, 41.8915194,   12.4798251
1377241319, Emistrac  16,  41.8915259,   12.4795591
1377241320, Emistrac  17,  41.8915325,   12.4787316
1377241321, TWHB,  18 41.8915181,   12.4800986
1377241322, Emistrac 19,   41.8915489,   12.4787083
1377241323, Emistrac 20,   41.8915587,   12.4801771
1377241324, marek kleciak 21,  41.8915646,   12.4801386
1377241325, Emistrac  22,  41.8915643,   12.4794619
1377241326, Giardia 23, 113909  41.8916304,   12.4786658
1377241327, Emistrac 24,   41.8915919,   12.4797741
1377241328, Emistrac 25,   41.8915919,   12.4798409
1377241329, Emistrac 26,  41.8916014,   12.4790294
1377241330, Emistrac 27,   41.8916017,   12.4794635
1377241332, Emistrac 28,   41.8916201,   12.4801653
1377241333, Emistrac 30,   41.8916323,   12.4789268
1377241334, Emistrac 31,   41.8916328,   12.4794195
1377241335, Emistrac 32,   41.8916341,   12.4787479
1377241336, Emistrac 33,   41.8916389,   12.4795553
1377241337, Emistrac 34,   41.8916412,   12.4793643
1377241338, Emistrac 35,   41.8916450,   12.4792840
1377241339, marek kleciak,  41.8916413,   12.4801250
1377241340, Emistrac,    41.8916665,   12.4792100
1377241341, Emistrac,    41.8916688,   12.4788056
1377241343, Emistrac,    41.8916742,   12.4797443
1377241344, Emistrac,    41.8916769,   12.4794426
1377241345, TWHB,        41.8916513,   12.4800703
1377241346, Emistrac,    41.8916880,   12.4787695
1377241347, Emistrac,    41.8916898,   12.4796958
1377241348, Emistrac,    41.8916936,   12.4801608
1377241349, Emistrac,    41.8917067,  12.4797049
1377241350, Emistrac,    41.8917217,   12.4787808
1377241351, Emistrac,    41.8917401,   12.4789734
1377241352, Emistrac,    41.8917401,   12.4792411
1377241353, Emistrac,    41.8917468,   12.4801599
1377241354, Emistrac,    41.8917865,   12.4794936
1377241355, Emistrac,    41.8917587,   12.4791833
1377241356, Emistrac,    41.8917605,   12.4787842
1377241357, Emistrac,    41.8917621,   12.4788640
1377241358, Emistrac,    41.8917637,   12.4795718
1377241359, Emistrac,    41.8917725,   12.4799945
1377241360, Emistrac,    41.8917757,   12.4788725
1377241361, Emistrac,    41.8917856,   12.4791935
1377241364, Emistrac,    41.8918055,   12.4801644
1377241365, Emistrac,    41.8918110,   12.4796011
1377241366, Emistrac,    41.8918151,   12.4787769
1377241367, Emistrac,    41.8918177,   12.4793849
1377241368, Emistrac,    41.8918223,   12.4801041
1377241369, Emistrac,    41.8918345,   12.4789048
1377241371, Emistrac,    41.8918458,   12.4799719
1377241372, Emistrac,    41.8918463,   12.4790214
1377241373, Emistrac,    41.8918534,   12.4801716
1377241374, Emistrac,    41.8918716,   12.4794098
1377241375, Emistrac,    41.8919026,  12.4801898
1377241376, Emistrac,    41.8919132,   12.4799393
1377241377, Emistrac,    41.8919138,   12.4792400
1377241378, Emistrac,    41.8919289,   12.4789478
1377241379, Emistrac,    41.8919332,  12.4794528
1377241380, Emistrac,    41.8919370,   12.4801358
1377241381, Emistrac,    41.8919458,  12.4788652
1377241382, Emistrac,    41.8919571,   12.4789423
1377241383, Emistrac,    41.8919593,   12.4789569
1377241384, Emistrac,    41.8919711,   12.4790101
1377241386, Emistrac,    41.8919796,   12.4795374
1377241388, Emistrac,    41.8919922,  12.4795094
1377241389, Emistrac,    41.8920118,   12.4802323
1377241390, Emistrac,    41.8920144,   12.4795699
1377241391, Emistrac,    41.8920262,   12.4787116
1377241392, Emistrac,    41.8920267,   12.4786306
1377241393, Emistrac,    41.8920386,   12.4795091
1377241394, Emistrac,    41.8920418,   12.4798247
1377241395, Emistrac,    41.8920461,   12.4788312
1377241396, TWHB,        41.8920381,   12.4801015
1377241397, Emistrac,    41.8920523,   12.4794581
1377241398, kguenther24, 41.8920440,   12.4801413
1377241399, Emistrac,    41.8920579,   12.4793283
1377241400, Emistrac,    41.8920587,   12.4788657
1377241401, Emistrac,    41.8920670,   12.4793944
1377241402, Emistrac,    41.8920697,   12.4792320
1377241403, Emistrac,    41.8920714,   12.4786976
1377241404, Emistrac,    41.8920731,   12.4789048
1377241405, Emistrac,    41.8920966,   12.4787372
1377241406, Emistrac,    41.8920992,   12.4789150
1377241407, Emistrac,    41.8921035,   12.4784911
1377241408, Emistrac,    41.8921127,   12.4790553
1377241409, TWHB,    41.8920882   12.4799716
1377241410, Emistrac, 41.8921236,   12.4788912
1377241411, Emistrac, 41.8921263,   12.4788431
1377241412, Emistrac, 41.8921398,   12.4788703
1377241413, Emistrac, 41.8921418,   12.4788241
1377241414, Emistrac, 41.8921419 ,  12.4796648
1377241415, kguenther, 41.8921062,   12.4800767
1377241416, Emistrac,  41.8921539,   12.4789999
1377241417, kguenthe,    41.8921144,   12.4801035
1377241418, Emistrac,    41.8921555,   12.4802939
1377241419, Emistrac,    41.8921570,   12.4802094
1377241420, Emistrac,    41.8921607,   12.4787000
1377241421, Emistrac,    41.8921701,   12.4793745
1377241422, Emistrac,    41.8921794,   12.4790766
1377241423, Emistrac,    41.8921828,   12.4792626
1377241424, TWHB,        41.8921530,   12.4798045
1377241425, Emistrac,    41.8921903,   12.4790071
1377241426, Emistrac,    41.8921917,   12.4786303
1377241427, Emistrac,    41.8921944,   12.4787544
1377241428, Emistrac,    41.8921960,   12.4786598
1377241429, Emistrac,    41.8922030,   12.4790830
1377241430, Emistrac,    41.8922030,   12.4794864
1377241431, Emistrac,    41.8922166,   12.4787933
1377241432, Emistrac,    41.8922180,   12.4789319
1377241433, Emistrac,    41.8922187,  12.4788549
1377241434, Emistrac,    41.8922274,   12.4788413
1377241435, TWHB,        41.8921739,   12.4797284
1377241436, Emistrac,    41.8922398,   12.4786179
1377241437, Emistrac,    41.8922465,   12.4786462
1377241438, TWHB,        41.8921859,   12.4795853
1377241439, TWHB,        41.8922274,   12.4801509
1377241440, TWHB,        41.8921979,   12.4795293
1377241441, TWHB,        41.8922367,   12.4791999
1377241442, TWHB,        41.8922442,   12.4791269
1377241443, TWHB,        41.8922338,   12.4793601
1377241444, Emistrac,    41.8922718,   12.4786779
1377241445, Emistrac,    41.8922746,   12.4789573
1377241446, Emistrac,    41.8922878,   12.4785975
1377241447, Emistrac,    41.8923045,   12.4788730
1377241448, Emistrac,    41.8923074,   12.4785800
1377241449, TWHB,        41.8922838,   12.4789888
1377241450, Emistrac,    41.8923112,   12.4802841
1377241451, Emistrac,    41.8923175,   12.4785701
1377241452, Emistrac,    41.8923200,   12.4803610
1377241453, Emistrac,    41.8923214,   12.4785888
1377241454, TWHB,        41.8922959,   12.4801806
1377241455, Emistrac,    41.8923330,   12.4785887
1377241456, Emistrac,    41.8923445,   12.4785871
1377241457, Emistrac,    41.8923537,   12.4787340
1377241458, Emistrac,    41.8923542,   12.4785846
1377241459, Emistrac,    41.8923593,   12.4785963
1377241460, Emistrac,    41.8923641,   12.4786113
1377241461, dieterdreist,41.8923774,   12.4783778
1377241462, Emistrac,    41.8923677,   12.4786031
1377241463, Emistrac,    41.8923821,   12.4786540
1377241464, Emistrac,    41.8923825,   12.4784051
1377241465, Emistrac,    41.8923829,   12.4784235
1377241466, Emistrac,    41.8923891,   12.4784397
1377241467, Emistrac,    41.8923917,   12.4786672
1377241468, Emistrac,    41.8923939,   12.4786205
1377241469, Emistrac,    41.8923946,   12.4786833
1377241470, Emistrac,    41.8923993,   12.4786468
1377241471, Emistrac,    41.8924006,   12.4784359
